"UserName","Name","Enabled","Service","Host","Password Last Set","Description","Primary GroupID","Memberof"
"SQLII","SQL Services II","True","MSSQLSvc","DEV-W520-KG20.solomonedwards.com:49190","3/18/2012 10:54:27 PM","","512","Domain Users"
"SQLII","SQL Services II","True","MSSQLSvc","SEGDEV03.solomonedwards.com:SQL2008","3/18/2012 10:54:27 PM","","512","Domain Users"
"SQLII","SQL Services II","True","MSSQLSvc","SEGDEV03.solomonedwards.com:49418","3/18/2012 10:54:27 PM","","512","Domain Users"
"SQLII","SQL Services II","True","MSSQLSvc","DEV-W520-K91V.solomonedwards.com:SQL2008R2","3/18/2012 10:54:27 PM","","512","Domain Users"
"SQLII","SQL Services II","True","MSSQLSvc","DEV-W520-KG20.solomonedwards.com:SQL2008R2","3/18/2012 10:54:27 PM","","512","Domain Users"
"SQLII","SQL Services II","True","MSSQLSvc","DEV-W520-KG20.solomonedwards.com:SQL2008","3/18/2012 10:54:27 PM","","512","Domain Users"
"SQLII","SQL Services II","True","MSSQLSvc","DEV-W520-K91V.solomonedwards.com:SQL2008","3/18/2012 10:54:27 PM","","512","Domain Users"
"mailmeterservice","MailMeter Service","False","MSSQLSvc","PHLMMDB02.solomonedwards.com:51204","5/15/2008 4:16:37 PM","","8448",
"mailmeterservice","MailMeter Service","False","MSSQLSvc","PHLMMDB02.solomonedwards.com:MAILMETER2008","5/15/2008 4:16:37 PM","","8448",
"cargas02","Cargas02","True","HTTP","TESTGP01.solomonedwards.com","10/11/2013 4:31:04 PM","password: SEG!test02 used for econnect on sql 05","513",
"cargas02","Cargas02","True","HTTP","TESTGP01","10/11/2013 4:31:04 PM","password: SEG!test02 used for econnect on sql 05","513",
